DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,HICP,CPI,IX,_T,N,_Z,2024,134.21,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,HICP,CPI,IX,_T,N,_Z,2025,139.01,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2016,101.77,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2017,104.03,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2018,106.44,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2019,107.77,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2020,108.23,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2021,111.71,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2022,123.26,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2023,126.07,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2024,131.52,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,HICP,CPI,IX,_T,N,_Z,2025,135.49,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2016,100.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2017,103.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2018,105.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2019,107.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2020,111.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2021,115.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2022,132.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2023,147.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2024,151.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,HICP,CPI,IX,_T,N,_Z,2025,155.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2016,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2017,101.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2018,101.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2019,102.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2020,102.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2021,104.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2022,113.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2023,117.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2024,119.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,HICP,CPI,IX,_T,N,_Z,2025,121.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2016,100.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2017,104.48,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2018,108.05,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2019,110.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2020,109.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2021,114.72,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2022,137.03,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2023,149.52,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2024,155.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,HICP,CPI,IX,_T,N,_Z,2025,162.57,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2016,100.39,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2017,101.23,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2018,102.42,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2019,103.58,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2020,103.98,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2021,106.12,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2022,113.74,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2023,118.67,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2024,119.83,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,HICP,CPI,IX,_T,N,_Z,2025,122.01,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2016,100.31,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2017,101.47,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2018,103.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2019,104.95,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2020,105.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2021,107.68,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2022,114.04,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2023,120.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2024,123.29,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,HICP,CPI,IX,_T,N,_Z,2025,124.43,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2016,100.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2017,102.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2018,104,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2019,105.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2020,105.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2021,109.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2022,118.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2023,125.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2024,129,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DEU,A,HICP,CPI,IX,_T,N,_Z,2025,131.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2016,100.02,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2017,101.15,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2018,101.94,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2019,102.46,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2020,101.17,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2021,101.75,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2022,111.21,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2023,115.84,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2024,119.31,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,HICP,CPI,IX,_T,N,_Z,2025,122.75,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2016,100.45,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2017,102.84,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2018,105.84,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2019,109.46,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2020,113.15,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2021,119.04,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2022,137.22,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2023,160.59,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2024,166.56,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,HICP,CPI,IX,_T,N,_Z,2025,173.96,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2016,100.79,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2017,99.13,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2018,99.86,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2019,101.85,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2020,103.06,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2021,106.84,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2022,112.96,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2023,121.96,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2024,127.47,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISL,A,HICP,CPI,IX,_T,N,_Z,2025,132.22,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2016,99.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2017,100.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2018,100.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2019,101.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2020,101.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2021,103.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2022,112,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2023,117.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2024,119.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,HICP,CPI,IX,_T,N,_Z,2025,121.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2015,-0.4435144,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2016,-0.1999833,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2017,1.88695,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2018,2.065066,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2019,1.011642,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2020,0.6447023,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2021,3.25779,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2022,12.39409,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2023,7.746428,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2024,0.7529318,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,GD,N,G1,2025,2.605648,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2015,0.2216819,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2016,0.941848,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2017,0.8694423,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2018,1.800981,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2019,1.314793,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2020,-0.1630656,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2021,4.770655,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2022,8.678143,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2023,3.102026,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,GD,N,G1,2024,0.3594203,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2015,3.523065,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2016,2.850254,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2017,1.308772,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2018,1.707228,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2019,1.219339,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2020,3.791809,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2021,5.714354,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2022,14.02209,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,GD,N,G1,2023,7.876187,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2015,-0.567314,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2016,-1.698644,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2017,1.522053,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2018,1.634587,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2019,0.7573506,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2020,-0.5116702,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,GD,N,G1,2021,3.116906,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2015,-0.2908426,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2016,0.1250104,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2017,2.189113,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2018,1.783823,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2019,2.320743,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2020,3.151885,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2021,3.502919,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2022,15.63988,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2023,11.45319,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2024,1.688075,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,GD,N,G1,2025,0.9949136,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2015,-0.7198411,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2016,-1.150096,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2017,0.2192058,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2018,-0.0336502,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2019,0.176723,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2020,-0.3696237,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2021,2.470489,A,,,,2
