DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,ADJUSTMENT,DECIMALS,BASE_PER
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2020-Q4,137.446362021929,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,A,RHP,IX,2021,127.490780544539,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2021-Q1,125.920671894959,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2021-Q2,127.258127883093,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2021-Q3,126.144010002698,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2021-Q4,130.640312397406,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,A,RHP,IX,2022,125.437577049143,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2022-Q1,128.023948540471,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2022-Q2,132.50667387657,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2022-Q3,119.336838894228,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2022-Q4,121.882846885304,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,A,RHP,IX,2023,127.033026739309,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2023-Q1,122.806913180202,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2023-Q2,123.242705786769,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2023-Q3,129.851378731163,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2023-Q4,132.231109259103,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,A,RHP,IX,2024,140.946647309475,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2024-Q1,134.586911130032,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2024-Q2,138.327666387558,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2024-Q3,144.119577396135,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2024-Q4,146.752434324174,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,A,RHP,IX,2025,154.153440104753,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2025-Q1,149.59743826159,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2025-Q2,157.215071485097,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2025-Q3,153.180548958172,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2025-Q4,156.620701714153,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BGR,Q,RHP,IX,2026-Q1,163.445343416268,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHN,Q,RHP,IX,2010-Q1,96.4594578520507,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHN,Q,RHP,IX,2010-Q2,97.3044641491281,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHN,A,RHP,IX,2015,100,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2005,103.856124137518,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2005-Q1,100.782643317805,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2005-Q2,104.284158959125,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2005-Q3,104.032802119462,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2005-Q4,106.32489215368,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2006,118.011228963948,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2006-Q1,114.110827459837,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2006-Q2,113.550446714076,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2006-Q3,121.288577163129,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2006-Q4,123.095064518752,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2007,132.467187509497,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2007-Q1,127.830162951839,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2007-Q2,129.881979303198,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2007-Q3,127.283345555673,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2007-Q4,144.873262227281,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2008,138.897321169668,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2008-Q1,139.63552121414,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2008-Q2,140.651312791783,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2008-Q3,138.882602908441,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2008-Q4,136.419847764309,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2009,127.719864055808,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2009-Q1,132.641317671452,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2009-Q2,129.015954359724,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2009-Q3,125.434083019036,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2009-Q4,123.788101173019,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2010,117.955408189279,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2010-Q1,119.949571896202,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2010-Q2,118.680334687322,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2010-Q3,116.954920614658,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2010-Q4,116.236805558933,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2011,115.519815552785,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2011-Q1,114.070114248499,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2011-Q2,115.893955016142,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2011-Q3,116.229671750932,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2011-Q4,115.885521195568,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2012,110.190985211227,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2012-Q1,115.125929616337,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2012-Q2,111.460905433893,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2012-Q3,109.068329441249,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2012-Q4,105.108776353428,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2013,103.738246551388,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2013-Q1,104.35254056713,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2013-Q2,103.860329790273,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2013-Q3,103.631209223391,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2013-Q4,103.108906624757,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2014,102.515378484019,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2014-Q1,102.487840691249,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2014-Q2,103.752842274364,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2014-Q3,102.202518536056,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2014-Q4,101.618312434409,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2015,100,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2015-Q1,100.853010334745,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2015-Q2,98.9965622110398,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2015-Q3,99.5569853024154,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2015-Q4,100.593442151799,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2016,102.165026312121,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2016-Q1,102.26754266104,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2016-Q2,101.94366901578,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2016-Q3,102.836336737239,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2016-Q4,101.612556834426,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2017,105.246247008599,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2017-Q1,100.892018569993,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2017-Q2,105.305503848111,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2017-Q3,106.325619350025,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2017-Q4,108.461846266267,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2018,110.496525024799,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2018-Q1,108.60915764266,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2018-Q2,108.310208778999,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2018-Q3,112.571046878895,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2018-Q4,112.495686798644,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2019,118.891234580433,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2019-Q1,116.064308419709,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2019-Q2,117.931696145923,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2019-Q3,119.833210699676,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2019-Q4,121.735723056423,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2020,126.961502072262,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2020-Q1,123.97766594769,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2020-Q2,127.388352470891,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2020-Q3,127.955041603255,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2020-Q4,128.52494826721,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2021,132.936106612568,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2021-Q1,128.905068710822,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2021-Q2,131.995498641513,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2021-Q3,135.597262804526,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2021-Q4,135.246596293411,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2022,138.036216837354,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2022-Q1,137.219972359138,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2022-Q2,136.515954376883,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2022-Q3,138.63125788732,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2022-Q4,139.777682726075,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2023,142.373642021229,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2023-Q1,141.161781173966,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2023-Q2,142.92534403695,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2023-Q3,141.126551481572,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2023-Q4,144.280891392429,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2024,151.964510734978,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2024-Q1,146.781539773328,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2024-Q2,151.591347029617,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2024-Q3,155.702321944418,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2024-Q4,153.782834192549,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,A,RHP,IX,2025,166.827993851125,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2025-Q1,160.477133973708,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2025-Q2,165.116743122059,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2025-Q3,169.387385653186,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2025-Q4,172.330712655546,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),HRV,Q,RHP,IX,2026-Q1,176.401203072321,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,A,RHP,IX,2009,57.43120247783,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2009-Q1,55.1536390724149,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2009-Q2,56.6232707191484,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2009-Q3,58.5504564660839,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2009-Q4,59.3974436536729,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,A,RHP,IX,2010,62.8522316597337,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2010-Q1,62.8522316597337,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2010-Q2,61.0569820535047,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2010-Q3,64.2733026584638,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2010-Q4,63.2264102672325,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,A,RHP,IX,2011,69.200043738322,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2011-Q1,65.176778714004,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2011-Q2,68.6513575590585,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2011-Q3,70.3357791344024,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2011-Q4,72.6362595458229,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,A,RHP,IX,2012,79.3807491499547,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2012-Q1,75.8078482064297,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2012-Q2,77.9260116131571,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2012-Q3,79.9205695120311,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2012-Q4,83.8685672682008,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,A,RHP,IX,2013,84.4162517317858,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2013-Q1,83.8093650302427,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2013-Q2,82.9066773840621,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2013-Q3,85.5878613772159,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),IND,Q,RHP,IX,2013-Q4,85.3611031356223,A,0,S,1,2015
