DATAFLOW,FREQ,REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,ADJUSTMENT,SECTOR,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,PRICE_BASE,TRANSFORMATION,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2017-Q3,0.71,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2017-Q4,-1.78,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2018-Q1,2.5,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2018-Q2,-0.29,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2018-Q3,0.3,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2018-Q4,1,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2019-Q1,0.11,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2019-Q2,1.64,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2019-Q3,0.25,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2019-Q4,-0.08,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2020-Q1,0.5,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2020-Q2,-2.05,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2020-Q3,0.59,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2020-Q4,2.39,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2021-Q1,-0.8,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2021-Q2,0.13,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2021-Q3,0.7,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2021-Q4,-2.04,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2022-Q1,0.38,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2022-Q2,-1.53,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2022-Q3,0.05,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2022-Q4,-1.3,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2023-Q1,1.7,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2023-Q2,0.12,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2023-Q3,-0.27,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2023-Q4,0.3,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2024-Q1,0.89,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2024-Q2,-0.55,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2024-Q3,0.06,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,FIN,B6GS1M_R_POP_GR,PC,2024-Q4,0.51,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2015-Q1,7.26,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2015-Q2,-0.19,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2015-Q3,-3.19,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2015-Q4,-2.17,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2016-Q1,8.26,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2016-Q2,-2.68,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2016-Q3,1.52,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2016-Q4,3.36,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2017-Q1,-2.25,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2017-Q2,-0.62,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2017-Q3,3.49,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2017-Q4,0.49,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2018-Q1,-2.78,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2018-Q2,7.19,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2018-Q3,-2.28,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2018-Q4,-1.63,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2019-Q1,-0.49,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2019-Q2,4.37,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2019-Q3,-1.18,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2019-Q4,0.21,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2020-Q1,-1.07,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2020-Q2,3.36,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2020-Q3,0.27,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2020-Q4,-8.28,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2021-Q1,0.83,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2021-Q2,3.12,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2021-Q3,6.04,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2021-Q4,0.36,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2022-Q1,0.02,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2022-Q2,-4.17,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2022-Q3,-0.16,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2022-Q4,2.77,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2023-Q1,4.66,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2023-Q2,-6.06,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2023-Q3,2.36,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2023-Q4,0.4,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2024-Q1,0.64,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2024-Q2,0.76,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2024-Q3,0.09,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,DNK,B6GS1M_R_POP_GR,PC,2024-Q4,-0.58,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2015-Q1,0.31,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2015-Q2,0.31,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2015-Q3,1.96,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2015-Q4,-0.83,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2016-Q1,1.42,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2016-Q2,0.91,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2016-Q3,0.71,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2016-Q4,0.25,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2017-Q1,1.97,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2017-Q2,1.44,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2017-Q3,1.09,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2017-Q4,1.79,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2018-Q1,0.91,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2018-Q2,1.05,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2018-Q3,-0.32,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2018-Q4,1.66,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2019-Q1,0.8,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2019-Q2,1.56,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2019-Q3,-0.25,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2019-Q4,0.49,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2020-Q1,0.66,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2020-Q2,-2.08,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2020-Q3,4,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2020-Q4,0.83,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2021-Q1,-0.21,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2021-Q2,4.87,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2021-Q3,-0.35,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2021-Q4,0.11,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2022-Q1,-1.93,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2022-Q2,-2.96,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2022-Q3,0.99,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2022-Q4,-2.16,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2023-Q1,1.01,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2023-Q2,1.16,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2023-Q3,-0.78,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2023-Q4,1.04,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2024-Q1,-0.17,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2024-Q2,0.97,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2024-Q3,-0.21,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CZE,B6GS1M_R_POP_GR,PC,2024-Q4,0.78,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2015-Q1,1,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2015-Q2,-1.32,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2015-Q3,-0.29,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2015-Q4,-0.33,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2016-Q1,2.97,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2016-Q2,1.73,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2016-Q3,0.53,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2016-Q4,-1.3,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2017-Q1,-1.21,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,CHL,B6GS1M_R_POP_GR,PC,2017-Q2,0.18,Y,S1M,B,B6G_POP,_Z,LR,G1,2020,,F,2,A,0
