REF_AREA,date,HPI,HPI_RPI,RPI,iso2,hh_share,year,d_ptr,d_hp,d_rent,d_hh
DEU,1988-10-01,64.7331041044211,125.365123723705,51.6372279828595,DE,47.5,1988,-0.7408915429036433,2.1173907092531863,2.8582822521570073,-0.49643811219946343
DEU,1989-10-01,68.0457286499242,128.22098724137,53.0707192345217,DE,47.2,1989,2.2524768828422914,4.990723325210045,2.7382464423673536,-0.29999999999999716
DEU,1990-10-01,72.9718098518069,132.549119612279,55.0543311918199,DE,47.02702702702703,1990,3.3198052664731748,6.989324084473836,3.6695188180008387,-0.1729729729729712
DEU,1991-10-01,76.2091573030534,123.922208929873,61.4994503130773,DE,45.414069456812115,1991,-6.729926938311337,4.34084298996309,11.070769928274604,-1.6129575702149168
DEU,1992-10-01,80.2953129943831,123.557916031619,64.9879505669761,DE,45.744680851063826,1992,-0.2944019536347042,5.222962050859792,5.51736400449423,0.3306113942517115
DEU,1993-10-01,84.0419397907019,117.8985444145,71.2854417863754,DE,45.61983471074381,1993,-4.688554033015535,4.560470690399399,9.249024723415555,-0.12484614032001673
DEU,1994-10-01,86.8479386488136,115.901634883429,74.9347346246995,DE,47.73289365210223,1994,-1.7082605304907794,3.2842800326339017,4.992540563124681,2.1130589413584175
DEU,1995-10-01,87.1029739454567,111.412648796726,78.1828872456761,DE,49.95829858215179,1995,-3.9500991225406956,0.2932269518758801,4.243326074416576,2.2254049300495637
DEU,1996-10-01,85.5735665474111,106.797620638547,80.1292866988271,DE,50.521251002405776,1996,-4.230521739117332,-1.7714593868346284,2.459062352282526,0.5629524202539855
DEU,1997-10-01,84.2233259085517,103.000791708008,81.7720800865918,DE,50.742767787333854,1997,-3.6198972927021345,-1.590452076692106,2.0294452160094067,0.22151678492807747
DEU,1998-10-01,83.8515896640067,101.64196128168,82.4995319519171,DE,50.64247921390778,1998,-1.3280220063266235,-0.44234661600404124,0.885675390323204,-0.10028857342607722
DEU,1999-10-01,84.3096845530609,101.025797168547,83.4561602301681,DE,51.39296187683286,1999,-0.6080552884216495,0.5448293899496193,1.1528846783715352,0.75048266292508
DEU,2000-10-01,85.1328904396684,100.92110759504,84.3584500157655,DE,47.699594046008116,2000,-0.10368030449159349,0.9716712148800433,1.0753515193706598,-3.693367830824741
DEU,2001-10-01,83.6941235420406,98.0194760215486,85.3877972068439,DE,46.44295302013423,2001,-2.9172904854045,-1.7044686110724072,1.212821874332537,-1.2566410258738827
DEU,2002-10-01,83.0375069359509,95.9852509341268,86.513327834373,DE,45.580474934036936,2002,-2.097165027741088,-0.7876369933630833,1.3095280343780935,-0.8624780860972976
DEU,2003-10-01,83.5209238702042,95.7180870489929,87.259857607952,DE,45.412844036697244,2003,-0.27872655834544346,0.5804789218180062,0.8592054801634497,-0.1676308973396914
DEU,2004-10-01,81.7137298514519,92.7875829150336,88.0680527096001,DE,47.062888735314445,2004,-3.1094451933702416,-2.1875145953320185,0.9219305980380454,1.6500446986172008
DEU,2005-10-01,82.9887503442861,93.3155278125341,88.9361917387101,DE,45.9478021978022,2005,0.5673696819839869,1.5483020805690195,0.9809323985852103,-1.1150865375122478
DEU,2006-10-01,83.8364372144718,93.255072878337,89.9028726541219,DE,43.934201507882115,2006,-0.06480649801101634,1.0162664023555479,1.0810729003665642,-2.0136006899200822
DEU,2007-10-01,82.0026567809273,90.088597146568,91.0272284752313,DE,42.53521126760563,2007,-3.454485903088589,-2.2116078106598103,1.2428780924287786,-1.3989902402764827
DEU,2008-10-01,82.0697275859778,89.0581920054807,92.1557289154784,DE,41.0327983251919,2008,-1.1503600025139171,0.0817575840630802,1.2321175865768197,-1.5024129424137342
DEU,2009-10-01,84.1969873257513,90.5041691643076,93.033891452911,DE,41.541609822646656,2009,1.61059189303705,2.5589918281532675,0.9483999351162176,0.508811497454758
DEU,2010-10-01,83.6731138455868,88.8332541768572,94.1940738834787,DE,41.18476727785613,2010,-1.8634853888555014,-0.624143521871634,1.2393418669838674,-0.35684254479052413
DEU,2011-10-01,87.3358415349513,91.5380363251639,95.4122502196875,DE,40.65217391304348,2011,2.9993519575845617,4.284322913618865,1.2849709560344813,-0.5325933648126551
DEU,2012-10-01,91.6706448809448,94.9940249713469,96.5044228845644,DE,40.51094890510949,2012,3.7059411138146814,4.844127221154704,1.1381861073398447,-0.14122500793398984
DEU,2013-10-01,93.0872828872263,95.1110880231707,97.8751464636384,DE,39.29343907714492,2013,0.12315614743449999,1.5335371924526164,1.4103810450181165,-1.2175098279645695
DEU,2014-10-01,96.2797599152513,96.9208713260262,99.3415449158258,DE,40.075471698113205,2014,1.8849330006558418,3.372054061948493,1.487121061292651,0.7820326209682875
DEU,2015-10-01,101.86737038008,101.506701238892,100.358370673092,DE,39.60843373493976,2015,4.622993229551664,5.641355747981613,1.0183625184305711,-0.46703796317344626
DEU,2016-10-01,110.304917958891,108.546849940974,101.622733397614,DE,38.872403560830854,2016,6.705705811362428,7.95768355996378,1.2519777486010852,-0.7360301741089046
DEU,2017-10-01,117.000955504231,113.499851170245,103.087815632139,DE,38.62788963460104,2017,4.461964917106798,5.893358908579138,1.4313939914719853,-0.24451392622981416
DEU,2018-10-01,124.172738224439,118.689570883115,104.622939859914,DE,38.17642698295033,2018,4.470991097403143,5.9491544940634355,1.4781633966602925,-0.45146265165070787
DEU,2019-10-01,132.193839855026,124.527494293437,106.159579399606,DE,38.05374001452433,2019,4.801509260274184,6.259568276084071,1.4580590158102424,-0.12268696842600235
DEU,2020-10-01,143.850903713017,133.769615772165,107.539579954448,DE,37.676292813969106,2020,7.159250577939957,8.450804313804383,1.2915537358638929,-0.37744720055522407
DEU,2021-10-01,162.350058894183,148.788929464932,109.117662070294,DE,37.46612466124661,2021,10.640968587269306,12.097748900263028,1.4567803129941659,-0.21016815272249545
DEU,2022-10-01,158.498702449402,142.591966171283,111.158806360159,DE,36.36363636363637,2022,-4.254155269074644,-2.4008454464664375,1.8533098226078515,-1.1024882976102433
DEU,2023-10-01,146.690476155429,129.306527879062,113.447437032442,DE,36.24641833810888,2023,-9.780139737627103,-7.7421644352439145,2.0379753023830993,-0.11721802552748528
DEU,2024-10-01,149.637317390764,129.099639664655,115.911921309754,DE,36.020334059549754,2024,-0.16012640919491616,1.9889719740389111,2.1490983832341826,-0.22608427855912794
DEU,2025-10-01,153.553426583912,129.643123187772,118.446777100966,DE,35.771762984637895,2025,0.4200962503548844,2.583408015841915,2.163311765486764,-0.24857107491185815
DNK,1995-10-01,36.868922988862,59.4176589699611,62.0574520491881,DK,47.4468085106383,1995,9.63258328279335,11.167603153175909,1.5350198703823814,3.617916505028198
DNK,1996-10-01,41.1628660164275,65.0434342511275,63.2923422336766,DK,48.98245614035088,1996,9.046379474113042,11.016753887338071,1.9703744132250733,1.535647629712578
DNK,1997-10-01,44.8143310250319,69.0333626325549,64.9242460894704,DK,49.420586230402186,1997,5.953463817002547,8.499143756872662,2.5456799398702934,0.43813009005130965
DNK,1998-10-01,49.0738394877452,74.0270739139184,66.2992294237218,DK,52.94934073560028,1998,6.98409858392619,9.07981149358652,2.0957129096601967,3.528754505198094
DNK,1999-10-01,51.7245541462387,76.1121322427784,67.9660284774147,DK,50.332005312084995,1999,2.777678717051746,5.260651174388586,2.482972457336885,-2.6173354235152857
DNK,2000-10-01,55.7215737997795,79.7064894505618,69.916345265283,DK,48.12698412698413,2000,4.614332878701077,7.443478940544379,2.8291460618432573,-2.2050211851008683
DNK,2001-10-01,57.7829777519741,80.3913263628783,71.8852439031176,DK,46.47806004618938,2001,0.8555283355119236,3.6326836438758114,2.777155308363799,-1.6489240807947496
DNK,2002-10-01,60.2214316209538,82.0150053141944,73.4356230972479,DK,49.79448032883147,2002,1.999593285322998,4.133406620897517,2.133813335574697,3.316420282642092
DNK,2003-10-01,63.7894583312043,84.4672778029748,75.5282534962596,DK,50.87323943661972,2003,2.946199226939328,5.75596508284395,2.8097658559045335,1.078759107788251
DNK,2004-10-01,72.7404743749054,93.6976232208406,77.6419761232705,DK,50.67096081588836,2004,10.370860865394071,13.131001427091249,2.7601405616972663,-0.20227862073136293
DNK,2005-10-01,91.8518321748861,115.607041637827,79.4607320471477,DK,49.58556801560214,2005,21.01240451219617,23.327879787838324,2.3154752756417096,-1.0853928002862148
DNK,2006-10-01,105.41924437033,130.061679683655,81.0624203056696,DK,47.791519434628974,2006,11.781192883535052,13.776844466988614,1.995651583454272,-1.7940485809731683
DNK,2007-10-01,105.384093927534,127.32230243595,82.7788918471458,DK,48.0849292256453,2007,-2.128711093878888,-0.03334903840288561,2.0953620554759134,0.29340979101632314
DNK,2008-10-01,93.8235498181011,110.523620725152,84.8996270695047,DK,47.70825029892388,2008,-14.14924257692105,-11.619582455579547,2.5296601213416814,-0.3766789267214179
DNK,2009-10-01,89.2095779417749,101.841871440877,87.606058094415,DK,47.951273532668885,2009,-8.180792996705666,-5.042747880927045,3.1380451157779987,0.24302323374500645
DNK,2010-10-01,91.5967713945039,101.534664124248,90.2224996740686,DK,49.212447176335004,2010,-0.30210717222507455,2.64076144235732,2.9428686145828387,1.261173643666119
DNK,2011-10-01,86.5664111418342,93.1542877098056,92.9384851658689,DK,47.29526671675431,2011,-8.6143132490629,-5.648414604711238,2.9658986443513946,-1.9171804595806918
DNK,2012-10-01,87.6700745306777,92.0273662356147,95.2759765226082,DK,46.72439759036144,2012,-1.2171134252926485,1.2668737500732163,2.483987175365865,-0.5708691263928714
DNK,2013-10-01,90.8534153842438,93.450689963787,97.2316759929656,DK,48.844496670583624,2013,1.5347925214785008,3.5666772070488406,2.03188468557034,2.1200990802221824
DNK,2014-10-01,94.5960067528037,95.6937309179103,98.8640374363053,DK,47.466150870406196,2014,2.3718871548936704,4.036787545337184,1.6649003904436022,-1.3783458001774278
DNK,2015-10-01,103.366202222057,102.793080977321,100.568900685718,DK,45.8864426419467,2015,7.15652564245044,8.8662781000866,1.7097524576362488,-1.579708228459495
DNK,2016-10-01,107.708283175226,105.505418799388,102.099440851895,DK,45.17001545595054,2016,2.604426953660699,4.114844665756401,1.5104177120952578,-0.7164271859961602
DNK,2017-10-01,112.079559321957,108.182006624618,103.614469533569,DK,45.140817136057116,2017,2.50527405894605,3.978247929415879,1.4729738704702733,-0.029198319893424696
DNK,2018-10-01,115.310296786732,110.153165582665,104.693599931114,DK,44.545815152717175,2018,1.8056756456386047,2.841775739171215,1.0361000935318998,-0.5950019833399409
DNK,2019-10-01,118.035425779628,111.826582903463,105.564122645832,DK,42.22560975609756,2019,1.5077492732531006,2.3358070284749566,0.8280577552227442,-2.3202053966196132
DNK,2020-10-01,126.411148677836,118.590982078917,106.606267498118,DK,47.061293031066334,2020,5.873114283578218,6.855488150784517,0.9823738672057658,4.835683274968773
DNK,2021-10-01,140.387486685724,129.994638741144,108.007019965495,DK,44.58460200086994,2021,9.181276191381293,10.48666820612949,1.3053920147483744,-2.476691030196392
DNK,2022-10-01,141.354212232435,127.521651402814,110.859739147908,DK,38.65698729582578,2022,-1.920704404684237,0.6862522263133997,2.6069566309971037,-5.927614705044164
DNK,2023-10-01,140.543789881414,123.587283579548,113.733106019715,DK,38.85714285714286,2023,-3.1338509035501616,-0.5749771744729237,2.558873729078126,0.20015556131708223
DNK,2024-10-01,145.907384596252,125.936879366425,115.870630763991,DK,38.116392714349175,2024,1.8833167950978336,3.74529563733752,1.8619788422394201,-0.7407501427936865
DNK,2025-10-01,156.922464816307,132.439431687153,118.499587494573,DK,37.394397510004445,2025,5.034459755207088,7.277976034726041,2.2435162795183317,-0.7219952043447293
ESP,1981-10-01,8.73878249487119,44.117376623264,19.8076421419792,ES,26.673640167364017,1981,-11.189679585298906,1.5639094617853733,12.753589047084501,-0.4374709437470905
ESP,1982-10-01,9.5423565905899,43.0542757441118,22.1631193293661,ES,27.24458204334365,1982,-2.4392186220160816,8.796959971206686,11.236178593222679,0.570941875979635
ESP,1983-10-01,11.2317811458875,47.4582651226442,23.6661877360181,ES,27.23492723492723,1983,9.738914946041932,16.300688518925497,6.5617735728837,-0.00965480841642119
ESP,1984-10-01,11.9667788579208,48.0254257998031,24.9171044297504,ES,25.511302475780408,1984,1.187987900380083,6.3387019876957496,5.1507140873156665,-1.7236247591468228
ESP,1985-10-01,13.1506814917734,49.3445067119798,26.6502310444583,ES,26.840317100792753,1985,2.7095872029872403,9.433919965450066,6.724332762462604,1.329014625012345
ESP,1986-10-01,16.6749414385417,58.3279715808537,28.5876841185911,ES,29.176755447941893,1986,16.725531841749763,23.743349811359593,7.017817969610096,2.336438347149141
ESP,1987-10-01,23.0019442574343,76.3933524266256,30.1092895869199,ES,33.00248138957817,1987,26.981391699007418,32.167166542438075,5.185774843430524,3.8257259416362785
ESP,1988-10-01,28.3579781341617,87.7930131135941,32.3003210993752,ES,35.00597371565114,1988,13.908623791654051,20.932966096250993,7.024342304596853,2.0034923260729656
ESP,1989-10-01,34.5817517438451,98.0647024788604,35.2635316348921,ES,36.206896551724135,1989,11.064557001045472,19.841773043795328,8.777216042749947,1.2009228360729978
ESP,1990-10-01,38.7921209891797,101.194997697725,38.3332826767415,ES,35.34777651083238,1990,3.142183557612377,11.489102203025903,8.346918645413393,-0.859120040891753
ESP,1991-10-01,44.1858750165189,106.095575946034,41.6464239667572,ES,34.92769744160177,1991,4.72910219619429,13.018800952924758,8.289698756730246,-0.42007906923061
ESP,1992-10-01,42.1492447817967,93.1689417200884,45.2387051639345,ES,34.69613259668508,1992,-12.992592492228283,-4.718840135608904,8.273752356619735,-0.23156484491669005
ESP,1993-10-01,42.7562146051315,87.1663354979405,49.0503364538244,ES,34.868421052631575,1993,-6.659622723611047,1.4297788805465839,8.089401604157498,0.172288455946493
ESP,1994-10-01,43.3822520759817,84.3390845424265,51.4368946904717,ES,36.175115207373274,1994,-3.297280168142791,1.4535863429121942,4.7508665110551185,1.3066941547416988
ESP,1995-10-01,44.9045030321242,82.2885890256372,54.5684740765762,ES,37.90613718411552,1995,-2.4612946783634015,3.448766084039523,5.910060762402969,1.7310219767422481
ESP,1996-10-01,46.0964652069067,78.6315552211628,58.6222238281703,ES,39.15151515151515,1996,-4.545936231839676,2.6198190455798187,7.1657552774194055,1.2453779673996266
ESP,1997-10-01,47.2353271753386,76.1026557436784,62.066698723931,ES,40.209790209790214,1997,-3.268992245142055,2.440579931877185,5.70957217701924,1.0582750582750649
ESP,1998-10-01,50.9127130506525,78.7201707706029,64.6743010429105,ES,41.458106637649614,1998,3.381625974769076,7.497058786728195,4.115432811959074,1.2483164278594003
ESP,1999-10-01,55.4676802574356,82.925982448036,66.8868754650334,ES,39.385474860335194,1999,5.204901010811636,8.568785581498428,3.363884570687059,-2.0726317773144203
ESP,2000-10-01,58.8967859045445,84.7600591226467,69.4851301373884,ES,37.315875613747956,2000,2.187599873813184,5.998600706109247,3.8110008322957967,-2.069599246587238
ESP,2001-10-01,65.5440404961105,90.3793019383204,72.5196598632669,ES,35.969581749049425,2001,6.419084939340269,10.693577020034883,4.274492080694614,-1.3462938646985307
ESP,2002-10-01,77.6557943401377,102.574950865536,75.7049156305683,ES,37.07458363504706,2002,12.657847899470198,16.956387737612744,4.29853983814219,1.1050018859976376
ESP,2003-10-01,94.0290124169253,119.110900724185,78.9408679050374,ES,38.25910931174089,2003,14.946123866681393,19.131720932124363,4.185597065443414,1.1845256766938306
ESP,2004-10-01,109.740396359809,133.64658632053,82.1107814160934,ES,39.221741815935765,2004,11.514390233997496,15.45141660494167,3.937026370944352,0.9626325041948718
ESP,2005-10-01,124.891804406458,145.897810728632,85.6005777784756,ES,39.520624303233,2005,8.77075498044011,12.933025430419853,4.162270449979832,0.29888248729723443
ESP,2006-10-01,142.653334462278,159.603024513376,89.378351745733,ES,38.8474913065077,2006,8.978318529201523,13.296965477970257,4.31864694876829,-0.6731329967253004
ESP,2007-10-01,150.446251908993,161.360452366773,93.2343185213168,ES,37.86407766990291,2007,1.095106168371185,5.318843771375992,4.223737603005162,-0.9834136366047872
ESP,2008-10-01,142.258247405796,146.311773825612,97.2276321821324,ES,37.398373983739845,2008,-9.790091504005627,-5.596184065606558,4.193907438398803,-0.46570368616306723
ESP,2009-10-01,135.781901708324,136.900958450576,99.1806452093265,ES,36.97259678120922,2009,-6.648204869507346,-4.659411499258148,1.9887933702496419,-0.42577720253062523
ESP,2010-10-01,133.651527387909,133.307259647631,100.256296217717,ES,36.47771527477282,2010,-2.6601046695599706,-1.5814063794503674,1.0786982901093367,-0.49488150643639983
ESP,2011-10-01,116.616956596741,115.341080584124,101.10420494892,ES,36.39575971731449,2011,-14.476302984584688,-13.634118208567436,0.8421847760175183,-0.08195555745832905
ESP,2012-10-01,101.782040318608,100.288265082472,101.487502481967,ES,37.35658558972006,2012,-13.984496688601578,-13.606102138051668,0.37839455055017623,0.9608258724055716
ESP,2013-10-01,95.5458930915636,94.6274445870396,100.968625236366,ES,37.3076923076923,2013,-5.810114404508404,-6.322697933135313,-0.5125835286271752,-0.04889328202776255
ESP,2014-10-01,97.3832696302099,97.133825665753,100.254849366031,ES,37.738771295818275,2014,2.6142127807675664,1.9047738194748476,-0.7094389612936958,0.4310789881259751
ESP,2015-10-01,101.721818116483,101.846392892012,99.8757359966477,ES,37.55555555555555,2015,4.737605245474619,4.358738794673389,-0.37886645080087433,-0.18321574026272458
ESP,2016-10-01,106.292289655271,106.358223249573,99.9360591514242,ES,37.22415795586527,2016,4.334713501331233,4.395093476962142,0.060379975631086324,-0.33139759969027693
ESP,2017-10-01,113.949960935087,113.143634429345,100.710693469377,ES,37.66233766233766,2017,6.184525151886522,6.956666396622957,0.7721412447357245,0.4381797064723898
ESP,2018-10-01,121.550659935337,118.934060678243,102.198049019496,ES,37.54003843689942,2018,4.991111489538458,6.457171721306221,1.4660602317681182,-0.12229922543824046
ESP,2019-10-01,126.036199823195,121.549559885302,103.68918009181,ES,37.22002635046113,2019,2.1752852315215954,3.623803579311069,1.4485183477899177,-0.3200120864382896
ESP,2020-10-01,128.175006449156,122.465695033426,104.659926956185,ES,36.379613356766264,2020,0.7508870320198646,1.6827402112233436,0.9318531792037454,-0.8404129936948692
ESP,2021-10-01,136.301071705441,129.538271141693,105.218645085182,ES,35.95223130106851,2021,5.614541730822609,6.146963352913115,0.53242162209024,-0.42738205569775545
ESP,2022-10-01,143.83550405999,134.238178375642,107.147386035499,ES,36.24823695345557,2022,3.563930518863767,5.380411218557057,1.816480699693912,0.2960056523870591
ESP,2023-10-01,150.09701951822,137.25829812036,109.351561692032,ES,35.54356206630687,2023,2.2248865735837953,4.261156810179223,2.0362702365946284,-0.7046748871486983
ESP,2024-10-01,167.200433732315,149.372738233917,111.932856833026,ES,35.100401606425706,2024,8.45802425855311,10.79114129385319,2.3331170353001696,-0.44316045988116315
ESP,2025-10-01,188.750081378045,164.630450399075,114.648535670982,ES,35.87594300083822,2025,9.725848644155644,12.123052453097127,2.3972038089414838,0.7755413944125138
FIN,1971-10-01,7.16738342034631,58.2358944819267,12.3070542174534,FI,23.414634146341463,1971,-6.568040838011502,5.730579280798476,12.298620118809689,3.789496329362411
FIN,1972-10-01,8.1386120191412,64.7311366551336,12.57249115828,FI,15.11216056670602,1972,10.574042404171458,12.707899825035973,2.133857420864649,-8.302473579635443
FIN,1973-10-01,10.6004091057842,67.5352667128134,15.6955389755831,FI,15.44811320754717,1973,4.240759891150425,26.427294340222794,22.186534449072504,0.33595264084114973
FIN,1974-10-01,11.9512346569317,63.6837333970557,18.7658605457882,FI,30.0,1974,-5.872076397417647,11.99419963536541,17.866276032782746,14.55188679245283
FIN,1975-10-01,12.4361190456214,61.2501429203668,20.3030830376486,FI,24.548736462093864,1975,-3.896298446807389,3.977047320021576,7.873345766829232,-5.4512635379061365
FIN,1976-10-01,13.1452550087274,61.8037872289322,21.2685632630947,FI,24.940898345153666,1976,0.8998461791677848,5.5455792856207164,4.6457331064527985,0.3921618830598028
FIN,1977-10-01,13.4231075427094,57.2501273559325,23.445572347761,FI,25.0,1977,-7.653477761788796,2.091680762845849,9.745158524634512,0.05910165484633367
FIN,1978-10-01,14.0303243990961,58.3605922927381,24.0398773900445,FI,26.81564245810056,1978,1.9211005563713357,4.424335036722482,2.5032344803513684,1.8156424581005588
FIN,1979-10-01,15.1204997562414,58.406147421605,25.8876013258756,FI,28.701594533029613,1979,0.07802758095261098,7.4830407202307825,7.405013139278127,1.8859520749290546
FIN,1980-10-01,17.2922056801715,58.6517164470219,29.4817930172557,FI,29.5662100456621,1980,0.41956922422361487,13.420443839563179,13.000874615339386,0.8646155126324864
FIN,1981-10-01,19.9793635195266,59.8062818151765,33.4055842998238,FI,30.089485458612973,1981,1.9493861910935273,14.444405557118856,12.495019366025462,0.5232754129508734
FIN,1982-10-01,23.9775053113978,66.451697215397,36.0812973577899,FI,30.34188034188034,1982,10.536462355700937,18.241619530240882,7.705157174540034,0.2523948832673675
FIN,1983-10-01,28.4942367538975,73.5914977012608,38.7180622229376,FI,31.322751322751323,1983,10.205417262546757,17.25857355282048,7.053156290273455,0.9808709808709821
FIN,1984-10-01,30.5993505046115,75.0922868879804,40.7475127391297,FI,31.89926547743966,1984,2.0188350242890785,7.1276935729518875,5.108858548662942,0.5765141546883363
FIN,1985-10-01,31.4860414843713,75.6020695172218,41.6455503703006,FI,32.36180904522613,1985,0.6765808435810428,2.856553674773421,2.1799728311924227,0.4625435677864722
FIN,1986-10-01,32.9542521142462,79.8429044354338,41.2723653788378,FI,33.04007820136852,1986,5.4577352163622805,4.557597995462137,-0.9001372209000991,0.6782691561423917
FIN,1987-10-01,38.0588654393875,89.554254584952,42.4965663044932,FI,34.168987929433605,1987,11.478362855699498,14.401375153761231,2.9230122980615114,1.1289097280650822
FIN,1988-10-01,54.4969580581808,114.338869283402,47.6609390340199,FI,36.61971830985916,1988,24.432193861615126,35.90108330316859,11.468889441553465,2.4507303804255542
FIN,1989-10-01,59.0255792329963,106.528608330137,55.4061828143913,FI,36.93379790940766,1989,-7.075300481898683,7.982601160840419,15.05790164273928,0.3140795995484993
FIN,1990-10-01,56.1352973765931,97.9734032427839,57.2943847400714,FI,32.919254658385086,1990,-8.37175255406617,-5.020609485144334,3.3511430689219246,-4.014543251022573
FIN,1991-10-01,47.7190412824069,82.6027678476899,57.7672024997346,FI,31.805359661495064,1991,-17.065285733690416,-16.243429487193907,0.8218562464962886,-1.1138949968900214
FIN,1992-10-01,39.6841566721635,68.6310060224352,57.820390056626,FI,27.018822100789315,1992,-18.5298773564754,-18.437847477715952,0.09202987875953639,-4.786537560705749
FIN,1993-10-01,40.220832882772,74.2400315433474,54.1747777646384,FI,28.317373461012313,1993,7.855909790860682,1.3433060531338636,-6.512603737726774,1.2985513602229979
FIN,1994-10-01,39.9880195970683,71.9106642165738,55.6058933768541,FI,27.23311546840959,1994,-3.1878939513399374,-0.5805193125891783,2.60737463875067,-1.0842579926027227
FIN,1995-10-01,39.2981210750961,69.4159160404993,56.610495181543,FI,29.557069846678026,1995,-3.5308394869675297,-1.7403191240245253,1.7905203629430488,2.3239543782684358
FIN,1996-10-01,44.1996841764073,76.0259752253262,58.1354974475688,FI,28.010471204188487,1996,9.095888219547454,11.754093578967417,2.658205359419963,-1.5465986424895384
FIN,1997-10-01,50.2843594963294,84.4014778727118,59.5754179717543,FI,25.79535683576956,1997,10.450985061508877,12.897644061751468,2.4466590002425903,-2.215114368418927
FIN,1998-10-01,54.3671770763092,88.0304857039753,61.7572447524769,FI,27.382053654024052,1998,4.209827115119502,7.806652485211929,3.5968253700924713,1.5866968182544916
FIN,1999-10-01,58.5491175268998,92.4301796969405,63.3418557353433,FI,27.78272484416741,1999,4.877036247567634,7.410540860443504,2.53350461287587,0.4006711901433597
FIN,2000-10-01,57.8982154494124,88.8291155885391,65.1769549416422,FI,25.944170771756976,2000,-3.9739070908553664,-1.1179454951748546,2.8559615956805118,-1.8385540724104352
FIN,2001-10-01,58.3914275257056,86.0617582084098,67.845821443842,FI,27.342419080068144,2001,-3.164931727502296,0.8482527265939233,4.01318445409613,1.3982483083111674
FIN,2002-10-01,63.2173512898067,90.7329889185095,69.6715230592701,FI,28.92976588628763,2002,5.285584840815716,7.940971908058803,2.6553870672431756,1.587346806219486
FIN,2003-10-01,67.317346048697,94.6196787601854,71.142601655179,FI,30.38277511961722,2003,4.1944469505052595,6.283913642379968,2.0894666918747085,1.4530092333295919
FIN,2004-10-01,71.9968395748335,98.527347945309,73.0702959336601,FI,32.11792086889061,2004,4.0468678611562225,6.720427763805148,2.6735599026487478,1.7351457492733857
FIN,2005-10-01,79.18154144787,106.164783291237,74.5809139304016,FI,34.5780433159074,2005,7.465829262992951,9.512098587152362,2.0462693241595886,2.4601224470167935
FIN,2006-10-01,83.7607982742049,110.031268966943,76.1217760636318,FI,35.50000000000001,2006,3.5772142346304214,5.62218878809988,2.0449745534693697,0.9219566840926063
FIN,2007-10-01,87.5447660379612,111.804100898345,78.2990836590951,FI,35.151933701657455,2007,1.5983651980167046,4.41851773860602,2.8201525405894934,-0.34806629834255176
FIN,2008-10-01,84.7184573194982,104.130752472412,81.3548144189923,FI,33.696348494554776,2008,-7.11008959187609,-3.281678243539954,3.828411348335603,-1.4555852071026791
FIN,2009-10-01,91.2683595622646,107.850471784224,84.6218317582085,FI,35.714285714285715,2009,3.5098402479163404,7.447068094495535,3.9372278465791055,2.017937219730939
FIN,2010-10-01,95.182722812701,110.661614150809,86.0092875010105,FI,35.22727272727273,2010,2.5731276668707004,4.199426936060302,1.6262992691903122,-0.4870129870129887
FIN,2011-10-01,97.314217167748,108.871288965944,89.3814004901699,FI,35.07418397626113,2011,-1.631067462323621,2.2146653082463885,3.8457327705696542,-0.15308875101159458
FIN,2012-10-01,100.163453895154,108.176969778118,92.5888534877444,FI,35.560720511330615,2012,-0.6397854193310515,2.885829518485572,3.5256149378167123,0.486536535069483
FIN,2013-10-01,100.441846465607,105.495859051514,95.2058207951112,FI,34.87584650112867,2013,-2.5096793676581797,0.277552735316533,2.787232102974979,-0.6848740102019448
FIN,2014-10-01,99.9221915966182,101.624946090822,98.3209008838474,FI,34.24209378407852,2014,-3.738266405302504,-0.5187118798119172,3.219554525489876,-0.6337527170501502
FIN,2015-10-01,100.296851752241,99.335724999746,100.963886927694,FI,33.42077649527806,2015,-2.2783762670122165,0.37425070728351884,2.652626974295824,-0.8213172888004578
FIN,2016-10-01,101.601196612827,98.5167251841668,103.127165834699,FI,35.74585635359116,2016,-0.8278942138212564,1.2921006597715667,2.119994873592912,2.325079858313096
FIN,2017-10-01,102.651003506026,97.6320450267053,105.136869040018,FI,34.484590860786405,2017,-0.9020562865745596,1.0279606653184281,1.9300169518936094,-1.2612654928047533
FIN,2018-10-01,103.687365191317,96.7895076338843,107.122767644039,FI,35.11491181186531,2018,-0.8667173526405669,1.0045348392284659,1.8712521918691216,0.6303209510789074
FIN,2019-10-01,103.813637878237,94.9797797282299,109.296807977771,FI,35.84190579317813,2019,-1.887457221589628,0.12170804057731743,2.0091652621669454,0.7269939813128161
FIN,2020-10-01,107.468994431191,97.3331347649689,110.409565581862,FI,36.15145228215768,2020,2.4475449532319615,3.460503385807634,1.0129584325749619,0.3095464889795494
FIN,2021-10-01,111.618510652954,100.299989354301,111.280626742928,FI,36.03981141959141,2021,3.0026115317155266,3.788452018920374,0.7858404872052027,-0.1116408625662686
FIN,2022-10-01,108.929186126464,96.6759675698775,112.670431609595,FI,35.29411764705882,2022,-3.6800742905273687,-2.438889972032676,1.2411843184946925,-0.7456937725325901
FIN,2023-10-01,102.802120774182,89.1393461265012,115.323245645818,FI,35.393873085339166,2023,-8.116401378701621,-5.789201963121116,2.32719941558015,0.09975543828034716
FIN,2024-10-01,100.847104740672,85.4459376855191,118.020171353815,FI,35.55926544240401,2024,-4.231696395687923,-1.9200427489623806,2.311653646726075,0.1653923570648459
